   Date       Time      Lat     Lon     Dep  Tag   F1    F2    F3    F4     F5    F6    F7     F8    F9   F10   F11   F12
2020-06-03 17:30:43.78 39.411 -110.305 -1.48 mis -0.51 -0.22  0.04  -87.3 -110.5 13.57 14.66 -0.77 -0.71 -0.71  0.24  0.28
2020-06-04 16:54:28.61 39.414 -110.316 -0.98 mis -0.39  0.03  0.24 -105.0 -110.2 14.48 14.98 -0.62 -0.66 -0.70  0.39  0.50
2020-06-05 09:22:21.77 40.738 -112.046 10.22  eq  0.05  0.65  0.57 -103.0 -119.4 15.45 15.10 -0.60 -0.44 -0.32 -0.03  0.22
2020-06-06 07:33:05.89 41.817 -112.738  5.69  eq  0.33  0.95  0.68 -101.0 -111.2 16.21 15.35 -0.62 -0.63 -0.30 -0.18  0.19
2020-06-06 07:45:09.35 40.742 -112.062 10.21  eq -0.13  0.38  0.33 -113.0 -120.8 16.04 15.35 -0.54 -0.46 -0.52 -0.03  0.09
2020-06-11 02:17:50.08 39.413 -110.303 -1.67 mis -0.68 -0.36 -0.35  -93.1  -98.2 14.04 14.88 -0.64 -0.59 -0.52  0.44  0.40
2020-06-12 02:34:49.67 39.410 -110.306 -1.39 mis -0.44 -0.12  0.12 -103.1 -117.4 13.96 13.86 -0.65 -0.67 -0.66  0.47  0.48
2020-06-15 17:35:42.20 39.412 -110.305 -1.54 mis -0.51 -0.23 -0.01 -101.9 -115.1 14.78 14.02 -0.64 -0.68 -0.66  0.32  0.38
2020-06-16 04:49:24.43 39.411 -110.302 -1.79 mis -0.53 -0.33 -0.06 -109.6 -105.8 13.63 14.10 -0.67 -0.75 -0.68  0.25  0.33
2020-06-17 05:50:44.90 39.410 -110.305 -1.59 mis -0.49 -0.24 -0.04 -100.3  -82.3 15.07 14.57 -0.71 -0.65 -0.68  0.42  0.34
2020-06-17 23:53:12.71 39.413 -110.313 -0.99 mis -0.32  0.17  0.20 -111.6 -112.2 13.51 14.18 -0.53 -0.65 -0.68  0.47  0.30
2020-06-18 00:24:49.85 39.414 -110.320 -0.71 mis -0.31  0.28  0.42 -111.7 -106.3 16.48 14.58 -0.54 -0.74 -0.59  0.33  0.30
2020-06-18 03:19:39.78 39.413 -110.315 -0.98 mis -0.44  0.09  0.19 -106.5 -104.3 13.46 14.11 -0.56 -0.56 -0.52  0.45  0.39
2020-06-18 03:24:55.73 39.410 -110.308 -1.33 mis -0.41  0.03  0.09  -96.8 -122.0 14.23 14.52 -0.67 -0.59 -0.63  0.32  0.33
2020-06-20 08:11:06.19 40.980 -111.440  9.73  eq  0.02  0.54  0.38 -137.9 -136.4 16.40 15.25 -0.47 -0.39 -0.33 -0.04  0.12
2020-06-20 08:33:33.25 40.983 -111.441  9.04  eq  0.03  0.54  0.51 -112.6 -129.9 16.05 15.18 -0.51 -0.46 -0.36 -0.03  0.07
2020-06-20 11:29:10.46 40.982 -111.439  9.76  eq  0.05  0.52  0.46 -127.0 -126.8 16.22 15.33 -0.51 -0.41 -0.33  0.02  0.20
2020-06-22 00:35:14.37 39.411 -110.304 -1.59 mis -0.40 -0.03  0.10  -91.9 -126.0 14.12 13.73 -0.69 -0.61 -0.62  0.48  0.62
2020-06-24 04:43:19.18 40.738 -112.026  8.30  eq -0.07  0.61  0.48 -128.6 -136.4 16.09 15.39 -0.41 -0.33 -0.27 -0.08  0.12
2020-06-24 09:19:47.85 40.725 -112.084  9.97  eq  0.00  0.69  0.74 -101.1 -142.4 15.76 14.50 -0.66 -0.55 -0.45 -0.09  0.19
2020-06-24 23:33:15.58 37.000 -112.744 20.81  eq  0.15  0.37  0.27 -153.5 -170.2 17.12 15.91 -0.45 -0.28 -0.13  0.14  0.39
2020-06-24 23:49:05.56 39.410 -110.303 -1.70 mis -0.39 -0.17  0.08 -104.3 -105.9 13.04 15.17 -0.72 -0.68 -0.70  0.42  0.35
2020-06-25 14:48:21.47 39.410 -110.306 -1.60 mis -0.36 -0.06  0.06 -101.4 -108.9 13.32 14.69 -0.75 -0.71 -0.70  0.39  0.43
2020-06-25 19:58:20.60 39.412 -110.305 -1.51 mis -0.60 -0.43 -0.12  -95.1  -94.0 13.99 15.32 -0.70 -0.51 -0.70  0.41  0.45
2020-06-28 10:08:13.92 40.733 -112.081 10.13  eq  0.03  0.71  0.58 -104.2 -121.6 15.78 15.08 -0.50 -0.43 -0.37  0.12  0.16
2020-06-30 06:50:19.03 39.411 -110.302 -1.92 mis -0.25 -0.04  0.01 -107.0 -115.0 13.10 13.73 -0.56 -0.42 -0.68  0.55  0.49
2020-06-30 14:31:50.78 40.730 -112.048  9.00  eq -0.04  0.56  0.49 -123.2 -137.7 15.99 15.34 -0.61 -0.44 -0.44 -0.00  0.18
2020-06-30 16:29:37.42 39.414 -110.319 -0.88 mis -0.71 -0.20 -0.09 -101.9 -103.5 14.03 14.32 -0.52 -0.37 -0.65  0.66  0.52
2020-07-02 02:00:50.73 39.410 -110.304 -1.68 mis -0.43 -0.19  0.04 -116.5 -106.0 14.25 13.67 -0.69 -0.64 -0.69  0.37  0.46
2020-07-04 12:21:29.45 40.745 -112.063  9.45  eq  0.03  0.52  0.51 -131.5 -118.1 15.91 14.98 -0.62 -0.46 -0.39 -0.11  0.09
2020-07-06 17:41:22.22 39.411 -110.303 -1.55 mis -0.20  0.00  0.27 -100.8 -122.7 14.24 13.42 -0.60 -0.60 -0.59  0.31  0.36
2020-07-08 21:10:55.59 40.740 -112.063  9.67  eq  0.00  0.40  0.30 -139.0 -146.5 16.65 15.74 -0.48 -0.38 -0.34  0.05  0.15
2020-07-14 15:00:39.16 39.411 -110.303 -1.58 mis -0.28 -0.02  0.16 -111.3 -121.8 14.00 13.25 -0.63 -0.57 -0.51  0.30  0.51
2020-07-14 20:51:55.04 39.412 -110.303 -1.53 mis -0.42 -0.08  0.14 -102.3 -116.6 14.50 15.02 -0.68 -0.63 -0.61  0.46  0.43
2020-07-14 23:57:44.03 39.405 -110.316 -2.21 mis -0.68 -0.60 -0.46  -93.5 -105.9 13.48 13.65 -0.64 -0.75 -0.81  0.58  0.45
2020-07-15 00:15:11.66 40.719 -112.060  9.79  eq -0.29  0.99  0.57  -64.4 -118.7 13.51 14.60 -0.59 -0.56 -0.51  0.15  0.18
2020-07-15 06:24:31.05 39.410 -110.302 -1.83 mis -0.47 -0.24 -0.02 -104.0 -123.2 13.35 14.74 -0.66 -0.46 -0.63  0.48  0.55
2020-07-15 10:00:02.87 41.448 -111.796 15.62  eq  0.17  0.67  0.76 -122.1 -119.8 15.07 14.49 -0.55 -0.52 -0.33 -0.10  0.09
2020-07-15 10:07:16.85 40.726 -112.059  8.03  eq -0.18  0.53  0.49  -96.7 -111.6 15.44 14.94 -0.34 -0.14 -0.05 -0.06  0.11
2020-07-15 11:12:20.09 37.433 -113.128 13.05  eq  0.44  0.55  0.54 -113.6 -126.0 15.98 15.16 -0.46 -0.39 -0.41 -0.11  0.02
2020-07-15 20:36:22.88 39.410 -110.303 -1.74 mis -0.43 -0.18  0.16 -100.2 -129.7 14.17 13.22 -0.65 -0.76 -0.72  0.43  0.45
2020-07-16 02:00:48.89 39.416 -110.306 -1.76 mis -0.49 -0.27 -0.06  -87.2  -89.2 14.03 14.28 -0.76 -0.76 -0.79  0.49  0.54
2020-07-16 14:48:31.08 40.732 -112.029  8.88  eq  0.06  0.57  0.52 -119.6 -128.1 15.33 14.93 -0.79 -0.65 -0.41 -0.05  0.21
2020-07-18 04:10:46.53 38.824 -111.419  4.84  eq -0.37  0.32  0.36 -115.2 -115.3 15.42 15.99 -0.55 -0.54 -0.44 -0.12  0.02
2020-07-19 09:42:38.67 40.738 -112.044  8.99  eq -0.10  0.44  0.47 -106.6 -124.0 15.15 15.08 -0.53 -0.49 -0.34  0.03  0.15
2020-07-20 02:41:32.58 39.410 -110.309 -1.53 mis -0.42 -0.18  0.18 -100.9 -121.2 14.24 13.63 -0.55 -0.52 -0.53  0.36  0.43
2020-07-24 16:58:59.02 39.411 -110.303 -1.72 mis -0.32  0.02  0.13  -92.1 -108.3 14.34 14.00 -0.57 -0.41 -0.51  0.47  0.56
2020-07-25 00:03:01.16 39.410 -110.306 -1.68 mis -0.28 -0.06  0.14 -100.5 -122.0 13.94 13.32 -0.60 -0.57 -0.46  0.39  0.56
2020-07-25 14:54:40.43 37.068 -112.557 18.07  eq  0.17  0.59  0.49 -121.7 -114.1 15.36 15.11 -0.49 -0.55 -0.67 -0.08  0.13
2020-07-25 15:52:49.64 39.415 -110.306 -1.37 mis -0.46 -0.01  0.03 -107.6 -108.4 14.50 14.97 -0.46 -0.49 -0.45  0.34  0.33
2020-07-25 23:29:49.09 40.734 -112.057 10.52  eq  0.03  0.40  0.31 -135.2 -148.4 16.46 16.11 -0.56 -0.44 -0.35  0.04  0.19
2020-07-26 21:26:57.95 40.778 -111.992  6.85  eq  0.05  0.86  0.73 -106.5 -127.0 15.58 15.17 -0.11 -0.38 -0.27  0.16  0.17
2020-07-27 10:52:17.13 37.528 -113.948  8.65  eq  0.06  0.61  0.56 -124.9 -118.2 15.64 15.28 -0.50 -0.40 -0.35  0.03  0.22
2020-07-27 16:51:53.50 38.468 -112.803  4.88  eq  0.17  0.79  0.70 -120.4 -131.3 16.89 15.47 -0.62 -0.54 -0.37 -0.06  0.10
2020-07-27 19:26:55.07 37.517 -113.963 10.67  eq  0.13  0.66  0.67 -107.5 -142.4 17.74 15.24 -0.64 -0.44 -0.38  0.18  0.28
2020-07-27 19:33:34.06 39.416 -110.301 -1.66 mis -0.50 -0.15 -0.05 -101.8  -98.9 14.23 14.73 -0.59 -0.57 -0.66  0.37  0.35
2020-07-27 21:38:18.68 39.411 -110.302 -1.71 mis -0.55 -0.33 -0.08 -117.9 -132.3 13.69 14.12 -0.60 -0.47 -0.51  0.49  0.66
2020-07-29 04:33:17.13 39.411 -110.303 -1.58 mis -0.33  0.15  0.13  -94.3 -120.6 13.87 13.76 -0.53 -0.37 -0.38  0.25  0.40
2020-07-29 22:02:47.55 38.592 -112.269 13.17  eq -0.09  0.97  0.66  -84.3  -94.1 15.71 14.74 -0.43 -0.38 -0.27  0.01  0.09
2020-08-20 16:17:10.03 37.751 -111.871 10.56  eq -0.08  0.43  0.28 -153.9 -150.0 17.29 16.45 -0.31 -0.25 -0.17 -0.01  0.18
2020-08-31 14:32:30.90 36.965 -112.900 17.11  eq  0.22  0.40  0.44 -136.2 -139.3 17.02 16.26 -0.48 -0.45 -0.30 -0.02  0.16
2020-09-01 22:07:38.99 40.731 -112.058 10.39  eq -0.03  1.03  0.59 -104.6 -106.7 16.41 14.87 -0.06  0.16  0.15 -0.05  0.19
2020-09-04 03:11:51.68 37.492 -113.776  8.46  eq  0.08  0.53  0.48 -108.5 -127.0 16.31 15.40 -0.53 -0.45 -0.32 -0.22 -0.06
2020-09-16 03:56:32.39 40.729 -112.063  9.06  eq  0.02  0.56  0.58 -126.7 -120.7 15.64 15.22 -0.52 -0.50 -0.32 -0.07  0.12
2020-09-20 03:56:36.81 41.767 -111.710 18.19  eq -0.19  0.18  0.08 -138.7 -147.3 17.17 15.69 -0.42 -0.34 -0.27  0.08  0.24
2020-09-20 15:20:31.08 41.769 -111.716 15.78  eq  0.11  0.65  0.69 -122.0 -131.6 15.72 15.83 -0.47 -0.47 -0.42  0.02  0.10
2020-09-26 19:40:52.50 39.361 -112.102 10.73  eq  0.09  0.82  0.65 -112.8 -109.0 14.58 14.65 -0.21 -0.25 -0.22  0.11  0.07
2020-10-02 19:57:12.92 39.271 -112.087 12.32  eq  0.01  0.57  0.40 -126.9 -122.3 16.18 15.36 -0.47 -0.44 -0.33 -0.03  0.08
2020-10-09 05:33:08.27 38.607 -112.213 15.97  eq -0.21  0.76  0.68 -124.6 -121.1 14.84 14.41 -0.54 -0.29 -0.40  0.13  0.22
2020-10-10 05:18:46.88 40.712 -112.054  9.38  eq -0.05  0.48  0.40 -113.6 -128.8 15.70 15.33 -0.42 -0.32 -0.26  0.25  0.32
2020-10-10 06:34:01.86 40.713 -112.052  9.48  eq -0.07  0.81  0.70 -115.8 -133.4 16.31 15.15 -0.51 -0.31 -0.13 -0.00  0.23
2020-10-13 19:10:39.03 36.962 -112.889 17.95  eq -0.16  0.39  0.27 -102.7 -122.6 16.57 15.28 -0.51 -0.48 -0.36 -0.19 -0.03
2020-10-14 11:11:20.06 38.874 -112.019 10.95  eq -0.16  0.60  0.51  -97.3 -126.5 15.90 15.26 -0.25 -0.08 -0.06  0.07  0.18
2020-10-15 05:36:23.27 40.712 -112.054  9.84  eq  0.07  0.67  0.68 -114.3 -137.1 16.25 15.08 -0.42 -0.44 -0.49  0.06  0.11
2020-10-15 15:09:50.27 38.986 -111.367 -1.41 mis -0.43  0.18  0.15 -108.1 -125.2 14.08 13.62 -0.60 -0.42 -0.49  0.43  0.49
2020-10-19 13:45:30.68 38.997 -112.039 11.33  eq  0.15  0.51  0.46 -118.6 -139.1 16.54 15.14 -0.58 -0.59 -0.40 -0.15  0.13
2020-10-22 13:31:19.24 37.409 -112.382 10.24  eq -0.01  0.66  0.47 -140.0 -148.9 14.89 15.47 -0.54 -0.58 -0.58  0.03  0.07
2020-10-29 20:54:44.15 38.285 -112.627  5.56  eq  0.12  0.65  0.50 -131.6 -134.5 17.10 15.88 -0.41 -0.42 -0.34  0.09  0.15
2020-11-06 09:03:16.37 37.600 -113.064 10.02  eq  0.08  0.46  0.48 -119.6 -121.4 15.87 14.98 -0.69 -0.46 -0.45 -0.11  0.23
2020-11-11 09:18:33.79 40.748 -112.069  8.82  eq  0.02  0.54  0.48 -111.5 -134.0 16.11 15.66 -0.49 -0.49 -0.32  0.10  0.25
2020-11-18 22:17:12.64 40.728 -112.060 10.24  eq -0.17  0.38  0.26 -114.4 -139.1 16.00 15.07 -0.41 -0.35 -0.23  0.28  0.45
2020-11-19 19:43:38.33 40.730 -112.023  8.43  eq  0.01  0.49  0.49 -119.9 -163.0 15.37 14.93 -0.56 -0.39 -0.31 -0.01  0.20
2020-11-20 02:51:36.47 39.720 -110.733 -2.15 mis -0.42 -0.17 -0.18  -93.6 -102.4 13.64 13.55 -0.56 -0.36 -0.21  0.54  0.79
2020-11-21 03:11:13.54 37.570 -113.032 10.09  eq -0.08  0.50  0.45  -96.4 -116.6 15.57 15.43 -0.61 -0.43 -0.28 -0.12  0.07
2020-11-22 10:51:35.51 40.731 -112.064 10.20  eq  0.14  0.71  0.69  -96.2 -116.7 15.25 14.26 -0.56 -0.44 -0.33  0.10  0.29
2020-11-24 08:42:13.38 41.014 -111.591 10.58  eq  0.18  0.71  0.57 -106.8 -107.5 15.11 14.67 -0.38 -0.39 -0.40  0.14  0.15
2020-12-03 20:55:04.35 37.596 -113.069 10.73  eq -0.04  0.21  0.22 -112.2 -123.9 16.26 15.60 -0.71 -0.58 -0.54 -0.00  0.28
2020-12-05 23:50:30.95 40.733 -112.062  9.81  eq  0.05  0.70  0.58 -107.2 -107.8 16.49 14.67 -0.47 -0.47 -0.36  0.11  0.28
2020-12-12 10:15:27.12 40.308 -111.372 10.94  eq -0.01  0.56  0.43 -137.7 -143.1 15.55 15.51 -0.42 -0.33 -0.33  0.24  0.32
2020-12-15 11:41:49.69 40.421 -109.740 55.75  eq -0.61  0.39  0.40 -130.6  -92.1 16.44 15.29 -0.48 -0.42 -0.21 -0.18 -0.05
2021-01-07 05:42:06.67 40.647 -111.948  6.71  eq -0.21  1.06  0.52  -83.5 -138.0 13.83 16.13 -0.39 -0.21 -0.15  0.09  0.14
2021-01-14 23:31:24.81 40.729 -112.056  8.47  eq -0.03  0.47  0.46 -107.0 -132.8 15.40 14.90 -0.31 -0.20 -0.17  0.16  0.30
2021-01-18 10:36:38.56 36.971 -112.930 19.90  eq  0.12  0.32  0.16 -140.3 -139.9 16.42 15.78 -0.44 -0.33 -0.27  0.07  0.17
2021-01-24 23:36:39.39 41.647 -111.694  8.28  eq  0.23  0.88  0.66  -93.7 -102.0 15.03 14.56 -0.43 -0.47 -0.26  0.18  0.29
2021-02-05 01:26:44.78 41.471 -111.711 10.02  eq  0.20  0.47  0.35 -125.8 -138.6 15.77 15.20 -0.43 -0.30 -0.30  0.14  0.23
2021-02-14 08:29:27.41 39.958 -111.954  7.51  eq  0.18  0.73  0.69 -103.7 -114.9 15.92 15.06 -0.43 -0.53 -0.43 -0.09  0.04
2021-02-14 08:32:50.34 39.956 -111.961 10.03  eq  0.20  0.63  0.51 -128.2 -142.9 16.04 15.40 -0.44 -0.30 -0.26  0.04  0.21
2021-02-17 13:03:34.23 40.740 -112.046  9.65  eq  0.11  0.40  0.46  -97.2 -124.9 15.65 14.62 -0.65 -0.52 -0.35 -0.11  0.23
2021-02-21 13:01:45.36 40.736 -112.019  9.66  eq  0.11  0.55  0.43 -126.7 -139.3 16.17 15.60 -0.45 -0.42 -0.32  0.10  0.24
2021-02-25 23:39:14.25 39.915 -111.986  8.74  eq  0.14  0.67  0.57 -130.1 -134.7 16.33 15.01 -0.41 -0.24 -0.25  0.03  0.21
2021-03-04 00:03:12.00 40.361 -111.436  7.75  eq -0.08  0.57  0.40 -125.7 -135.4 15.52 15.53 -0.41 -0.29 -0.30  0.26  0.30
2021-03-06 06:31:15.38 40.364 -111.436  7.44  eq  0.03  0.49  0.29 -148.7 -159.0 15.74 15.54 -0.33 -0.23 -0.20  0.38  0.47
2021-03-06 06:35:11.97 40.353 -111.430  9.33  eq  0.03  0.60  0.45 -112.5 -126.1 15.26 15.05 -0.34 -0.18 -0.17  0.17  0.27
2021-03-21 03:06:19.29 38.338 -113.098  4.97  eq  0.27  0.54  0.43 -109.8 -131.8 16.89 15.73 -0.72 -0.72 -0.47 -0.13  0.09
2021-03-24 01:24:19.20 38.329 -113.089  4.04  eq -0.07  0.47  0.36  -97.9 -119.8 15.89 15.91 -0.74 -0.59 -0.61  0.13  0.20
2021-03-24 04:07:25.82 39.420 -110.306 -2.15 mis -0.53 -0.25 -0.02  -84.0  -95.0 14.35 14.87 -0.78 -0.47 -0.46  0.06  0.49
2021-03-24 06:12:21.80 38.327 -113.088  3.82  eq  0.06  0.54  0.47 -121.9 -129.1 16.51 14.77 -0.41 -0.42 -0.38  0.31  0.37
2021-03-24 10:50:45.20 38.323 -113.084  3.64  eq  0.18  0.50  0.53  -77.9 -116.7 15.39 15.32 -0.67 -0.47 -0.43 -0.17  0.04
2021-03-24 23:50:56.85 38.335 -113.098  5.04  eq -0.01  0.42  0.34 -116.5 -120.0 16.51 15.38 -0.57 -0.53 -0.47  0.14  0.20
2021-03-27 21:02:19.33 38.342 -113.087  3.74  eq  0.09  0.39  0.37 -106.8 -103.1 16.23 15.35 -0.60 -0.52 -0.47 -0.06  0.06
2021-03-27 23:36:58.67 38.341 -113.095  4.58  eq  0.24  0.58  0.64  -93.9 -129.6 14.70 15.05 -0.98 -0.99 -0.99  0.26  0.28
2021-03-29 01:35:57.00 38.336 -113.100  4.99  eq -0.36  0.01 -0.03 -128.7 -148.0 16.75 15.15 -0.35 -0.45 -0.32  0.44  0.42
2021-03-29 02:39:34.96 38.333 -113.076  4.07  eq  0.05  0.28  0.25 -102.3 -155.3 15.36 15.12 -0.84 -0.62 -0.67 -0.19 -0.00
2021-03-29 02:44:41.23 38.332 -113.097  5.47  eq  0.20  0.48  0.35 -120.0 -133.6 17.67 15.55 -0.48 -0.50 -0.38 -0.04  0.10
2021-03-29 04:40:49.77 38.330 -113.085  4.49  eq  0.19  0.41  0.44  -96.7 -151.1 15.76 15.49 -0.58 -0.56 -0.50 -0.11  0.08
2021-03-29 04:46:06.22 38.340 -113.094  6.39  eq  0.11  0.71  0.44 -125.9 -130.6 16.32 15.51 -0.56 -0.49 -0.38  0.07  0.26
2021-03-29 19:40:12.65 38.336 -113.090  4.60  eq -0.37  0.09  0.06 -129.4 -133.8 15.76 15.21 -0.50 -0.54 -0.48  0.30  0.31
2021-03-30 19:19:54.18 38.343 -113.091  5.61  eq  0.09  0.44  0.36  -94.9 -132.6 15.69 14.91 -0.64 -0.63 -0.49  0.10  0.24
2021-04-01 04:37:20.78 38.333 -113.094  5.35  eq -0.12  0.22  0.23 -117.1 -143.9 17.29 15.05 -0.56 -0.57 -0.53  0.26  0.25
2021-04-01 09:07:43.56 38.338 -113.087  4.89  eq -0.27  0.14  0.18 -103.3 -134.1 17.03 14.66 -0.65 -0.55 -0.44  0.08  0.24
2021-04-01 11:37:01.59 38.352 -113.090  5.59  eq -0.19  0.44  0.24 -111.1 -134.2 15.85 14.86 -0.44 -0.42 -0.31  0.12  0.18
2021-04-02 13:35:15.15 40.727 -112.047  9.67  eq -0.03  0.59  0.52 -118.2 -126.7 15.80 15.12 -0.47 -0.44 -0.32  0.03  0.18
2021-04-04 15:43:14.91 40.735 -112.075  9.20  eq  0.03  0.61  0.52 -135.8 -137.4 16.04 14.98 -0.56 -0.47 -0.34 -0.12  0.15
2021-04-05 20:56:43.34 38.730 -112.106 10.27  eq -0.28  0.43  0.24 -145.7 -149.4 14.92 14.27 -0.26 -0.23 -0.10  0.46  0.63
2021-04-08 15:30:34.25 38.685 -112.084 11.84  eq -0.19  0.50  0.42 -127.8  -92.8 14.73 14.34 -0.36 -0.53 -0.39  0.06  0.06
2021-04-30 02:14:52.24 41.164 -111.675 11.25  eq -0.13  0.15  0.01 -149.3 -147.8 16.88 15.88 -0.39 -0.33 -0.25  0.09  0.23
2021-05-07 07:31:15.43 39.423 -110.310 -2.06 mis -0.31 -0.07  0.00  -73.6  -89.0 16.41 14.17 -0.71 -0.38 -0.53  0.23  0.50
2021-05-07 12:58:01.28 39.395 -111.307 17.36  eq  0.03  0.47  0.52  -97.6 -126.2 15.92 14.83 -0.55 -0.68 -0.51 -0.02 -0.05
2021-05-17 01:22:18.87 41.693 -111.588  9.39  eq -0.59 -0.32 -0.32 -144.0 -172.4 15.93 15.43 -0.59 -0.53 -0.40  0.22  0.39
2021-06-06 10:12:31.80 40.741 -112.060  9.85  eq  0.00  0.46  0.54 -111.9 -126.4 15.51 14.59 -0.59 -0.42 -0.38 -0.08  0.12
2021-06-07 17:33:42.19 40.727 -112.061  8.54  eq -0.05  0.46  0.44 -147.6 -130.1 16.05 15.46 -0.27 -0.11 -0.13 -0.02  0.17
2021-06-17 07:18:24.58 36.907 -112.645 18.76  eq  0.09  0.46  0.22 -124.1 -130.8 16.84 15.68 -0.37 -0.36 -0.40  0.14  0.09
2021-06-18 01:24:17.61 38.850 -112.083 12.17  eq -0.05  0.46  0.36 -125.6 -137.1 16.31 15.69 -0.48 -0.40 -0.32  0.09  0.25
2021-06-18 09:15:54.87 39.451 -111.916 14.90  eq -0.01  0.68  0.56  -92.7  -84.9 14.89 14.26 -0.16 -0.47 -0.50  0.21 -0.05
2021-06-20 11:31:03.46 40.728 -112.073 11.11  eq -0.01  0.53  0.60 -127.5 -107.3 14.82 14.37 -0.47 -0.53 -0.29  0.04  0.19
2021-06-21 01:05:32.59 37.598 -113.306  9.00  eq  0.05  0.31  0.32 -115.0 -127.5 16.36 15.34 -0.73 -0.73 -0.63 -0.15  0.05
2021-06-21 01:41:37.74 37.592 -113.313  8.57  eq  0.03  0.47  0.43  -87.0 -133.3 14.66 15.20 -0.50 -0.65 -0.48  0.30  0.06
2021-06-21 01:51:58.53 37.591 -113.315  8.86  eq -0.04  0.25  0.34  -99.3 -146.0 15.70 14.23 -0.72 -0.72 -0.55  0.18  0.25
2021-06-21 19:51:11.19 41.483 -111.384  7.86  eq -0.23  0.29  0.18 -127.0 -127.0 15.96 15.47 -0.51 -0.42 -0.32  0.11  0.26
2021-06-21 19:54:32.22 41.482 -111.391  7.79  eq -0.32  0.22  0.21 -113.0 -119.3 14.96 14.48 -0.47 -0.37 -0.34  0.20  0.29
2021-06-25 01:52:17.75 38.947 -111.976 13.02  eq -0.05  0.33  0.18 -124.8 -151.2 16.16 15.75 -0.41 -0.31 -0.26  0.24  0.36
2021-06-29 09:30:46.29 37.595 -113.057 10.21  eq  0.16  0.41  0.58 -119.8 -148.8 14.60 14.58 -0.74 -0.62 -0.53  0.05  0.25
2021-07-13 04:01:24.60 39.430 -110.303 -1.15 mis -0.29  0.32  0.20 -118.1 -108.5 14.01 14.22 -0.45 -0.21 -0.34  0.33  0.41
2021-07-14 00:27:54.20 39.431 -110.311 -1.13 mis -0.48  0.15  0.15 -107.5 -119.3 13.76 14.27 -0.61 -0.34 -0.42  0.43  0.48
2021-07-15 19:08:20.45 39.428 -110.309 -0.91 mis -0.46  0.65  0.35 -115.4 -108.0 14.90 15.09 -0.43 -0.21 -0.31  0.36  0.38
2021-07-16 01:05:01.30 39.431 -110.307 -1.34 mis -0.35  0.23  0.32 -123.6 -118.4 14.20 14.72 -0.46 -0.27 -0.31  0.21  0.38
2021-07-19 18:10:49.92 39.428 -110.300 -1.63 mis -0.31  0.16  0.18 -104.5 -119.5 14.58 14.14 -0.62 -0.37 -0.36  0.35  0.53
2021-07-19 23:45:45.79 39.428 -110.304 -1.60 mis -0.39  0.11  0.14 -112.3 -118.3 14.56 14.16 -0.50 -0.26 -0.34  0.26  0.47
2021-07-20 03:21:11.60 39.427 -110.302 -1.58 mis -0.47  0.05  0.14 -114.1 -125.8 14.24 14.24 -0.49 -0.28 -0.19  0.26  0.61
2021-07-20 16:27:19.83 39.431 -110.308 -1.41 mis -0.25  0.22  0.23 -101.3 -111.4 14.33 15.16 -0.52 -0.40 -0.36  0.31  0.40
2021-07-20 23:36:28.83 39.431 -110.310 -1.17 mis -0.38  0.19  0.14 -116.5  -97.1 14.45 15.13 -0.46 -0.25 -0.26  0.26  0.40
2021-07-21 15:38:27.63 39.429 -110.302 -1.63 mis -0.29  0.09  0.15 -110.2 -107.6 14.91 14.42 -0.62 -0.44 -0.34  0.30  0.45
2021-07-21 18:17:28.99 39.428 -110.308 -1.18 mis -0.52  0.03  0.17 -118.5  -97.6 14.68 15.01 -0.62 -0.38 -0.31  0.25  0.30
2021-07-22 04:31:30.79 39.432 -110.310 -1.39 mis -0.24  0.22  0.24 -105.5 -122.3 14.19 14.31 -0.46 -0.29 -0.26  0.32  0.48
2021-07-22 17:20:15.63 39.431 -110.312 -1.21 mis -0.55  0.13  0.24 -108.3 -112.5 15.06 14.89 -0.63 -0.43 -0.28  0.19  0.32
2021-07-22 20:35:07.14 39.428 -110.309 -1.12 mis -0.31  0.33  0.30  -84.4 -105.9 15.14 15.41 -0.46 -0.23 -0.24  0.26  0.40
2021-07-23 02:47:24.30 39.433 -110.312 -1.38 mis -0.52  0.12  0.02 -117.6  -84.9 14.28 15.15 -0.46 -0.29 -0.29  0.33  0.47
2021-07-26 16:56:56.50 39.430 -110.309 -1.17 mis -0.32  0.23  0.25  -88.4  -92.4 15.41 15.17 -0.33 -0.21 -0.24  0.28  0.45
2021-07-27 03:25:47.17 39.428 -110.302 -1.73 mis -0.27  0.07  0.14 -130.0  -87.1 14.78 14.66 -0.49 -0.27 -0.23  0.15  0.39
2021-07-27 15:18:18.44 39.429 -110.308 -1.07 mis -0.42  0.28  0.39 -107.5 -111.5 14.89 15.34 -0.46 -0.29 -0.26  0.32  0.44
2021-07-27 16:39:45.97 39.430 -110.309 -1.17 mis -0.47  0.18  0.36 -119.8 -130.7 14.15 14.15 -0.63 -0.46 -0.44  0.25  0.40
2021-07-27 17:28:41.46 39.427 -110.297 -2.08 mis -0.31 -0.04 -0.04  -83.0  -97.4 13.21 15.01 -0.42 -0.15 -0.15  0.23  0.31
2021-07-28 17:03:30.18 39.432 -110.321 -1.36 mis -0.25  0.25  0.35 -103.2 -113.1 14.15 14.88 -0.49 -0.32 -0.20  0.33  0.59
2021-07-28 20:26:23.11 39.431 -110.314 -1.05 mis -0.34  0.41  0.50 -119.2 -102.0 13.66 14.12 -0.59 -0.49 -0.37  0.39  0.48
